"","Date","Station","Depth","Depth_m","COND_mmho_cm","Temperature_C","Salinity_PSU","Density_kg_m3","PAR.Irradiance","Fluorescence_mg_m3","Turbidity_NTU","BeamC_1_m","O2Con_umol_kg","O2Saturation","year","month","day","doy","Cruise","Lat","Long","pH","Alk","SiO4_uM","NO3_2_uM","PO4_uM","NH4_uM","PicoPlankton_Conc_cells_ml","Bacteria_Conc_cell_ml","Viral_Conc._cell_ml","Chl_Total_ug_l","CHL.20um_ug_l","CHL.3um_ug_l","FlowcamBiomass","Cyanobacteria_cells_mL","Picoeukaryotes_cells_mL","noeukaryotes_cells_mL"
"76",2012-09-11,3,41,41.0215,NA,11.000175,32.4522,24.792075,9.84e-05,0.3811,1.2346,NA,178.7227025,63.70908,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2012-09-11,3,42,41.9674,NA,10.92618,32.47938,24.82618,0.000102,0.36696,1.20588,NA,177.391444,63.145242,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2012-09-11,3,43,42.9916,NA,10.73712,32.51414,24.88624,9.048e-05,0.345,1.35542,NA,177.34332,62.885726,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2012-09-11,3,44,43.961,NA,10.6392,32.51786,24.9061,9.048e-05,0.37094,1.57296,NA,178.497368,63.163358,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2012-09-11,3,45,45.1813191489362,NA,10.6445829787234,32.5083106382979,24.8977382978723,8.9131914893617e-05,0.432836170212766,1.5703170212766,NA,176.334216170213,62.4013057446809,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2012-09-11,4,1,0.8064,NA,16.5156875,32.02097,23.3408025,1684.025,0.803845,0.2808,NA,246.979576,98.28522425,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2012-09-11,4,2,1.98270588235294,NA,16.4347647058824,32.0240823529412,23.3616411764706,1167.94117647059,0.912876470588235,0.301605882352941,NA,247.478691764706,98.3298476470588,2012,9,11,255,1,"43. 45. 19 N","69. 30. 05 W",NA,NA,NA,0,0.05,0.08,27413,2020000,44200000,1.809,0.666,0.404,175000,13087,10067,4260
"83",2012-09-11,4,3,2.97117647058824,NA,16.1835647058824,32.0300235294118,23.4230411764706,715.411764705882,1.13535294117647,0.330764705882353,NA,248.990884117647,98.4487441176471,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2012-09-11,4,4,4.0059375,NA,15.96726875,32.04149375,23.48040625,678.1875,1.50208125,0.35929375,NA,250.127205,98.4858125,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2012-09-11,4,5,4.83554545454545,NA,15.9168636363636,32.0454272727273,23.4947,589.090909090909,1.89181818181818,0.361981818181818,NA,252.350223636364,99.2650627272727,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
